,sentence_id,sentence,category,sentiment
368,1280179:3,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",food#quality,negative
370,1280179:5,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",ambience#general,positive
371,1280179:5,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",ambience#general,positive
372,1286916:0,I have NEVER been disappointed in the Red Eye.,restaurant#general,positive
373,1286916:1,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",ambience#general,positive
374,1286916:1,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",ambience#general,positive
376,1286916:3,It's simply the best meal in NYC.,food#quality,positive
377,1286916:4,You cannot go wrong at the Red Eye Grill.,restaurant#general,positive
378,1287538:0,"If we were to move from the upper east side, we would genuinely miss this restaurant.",restaurant#general,positive
381,1287538:3,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,food#quality,positive
382,1287538:3,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,food#quality,positive
383,1287538:4,I would highly recommend it.,restaurant#general,positive
384,1287538:5,It's one of our favorite places to eat in NY.,restaurant#general,positive
385,1289424:0,We had a great time at the Jekyll and hyde Pub last night.,restaurant#general,positive
387,1289424:2,After really enjoying ourselves at the bar we sat down at a table and had dinner.,restaurant#general,positive
388,1289424:3,The server was really cool and served us our food and drinks with a smile.,service#general,positive
389,1289424:4,The place's decor and hidden bathrooms made for a good laugh.,ambience#general,positive
390,1289424:4,The place's decor and hidden bathrooms made for a good laugh.,ambience#general,positive
391,1289424:5,I highly recommend visiting this restaurant and having dinner and drinks!,restaurant#general,positive
392,1293334:0,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",restaurant#miscellaneous,positive
393,1293334:1,"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.",restaurant#general,positive
394,1293334:2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",drinks#style_options,positive
395,1293334:2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",food#quality,positive
396,1293334:2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",food#quality,positive
397,1293334:3,The entertainment was great they have shows that go on through out the dinner.,ambience#general,positive
398,1293334:4,"Please take my advice, go and try this place.",restaurant#general,positive
400,1293334:6,You will not be disapointed at all.,restaurant#general,positive
402,1297844:1,We were not dissappointed in the least bit by this little gem.,restaurant#general,positive
403,1297844:2,The bagel was huge.,food#style_options,positive
404,1297844:3,They were served warm and had a soft fluffy interior.,food#quality,positive
405,1297844:4,The workers there also absolutely load the bagel with cream cheese (gets a little messy).,food#style_options,negative
406,1297844:5,I loved it and would HIGHLY RECOMMEND.,restaurant#general,positive
407,1300636:0,This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,food#quality,positive
408,1300636:0,This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,service#general,positive
410,1300636:2,I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,food#quality,positive
411,1300636:2,I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,food#quality,positive
412,1300636:3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",food#quality,positive
413,1300636:3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",food#quality,positive
414,1300636:3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",food#quality,positive
415,1300636:4,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",food#quality,positive
416,1300636:4,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",ambience#general,positive
417,1300636:4,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",service#general,positive
418,1303888:0,All the staff is absolutely professional!! ,service#general,positive
420,1303888:2,But they do.,service#general,positive
421,1303888:3,"(that is A MUST, but not every restaurant can do...) ",service#general,positive
423,1303888:5,"There's nice and quiet, small but enough for 6 (or more).",ambience#general,positive
424,1303984:0,This restaurant was way overhyped.,restaurant#general,negative
425,1303984:1,My chow fun and chow see was really bland and oily.,food#quality,negative
426,1303984:2,Okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.,food#quality,negative
429,1308557:0,The service was the only thing good about this restaurant.,service#general,positive
430,1308557:0,The service was the only thing good about this restaurant.,restaurant#general,negative
431,1308557:1,"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",ambience#general,negative
432,1308557:1,"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",food#quality,negative
433,1308557:1,"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",food#quality,negative
434,1308557:1,"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",food#quality,negative
435,1308557:2,I definitely wouldn't go back.,restaurant#general,negative
437,1310217:1,Their pad penang is delicious and everything else is fantastic.,food#quality,positive
438,1310217:1,Their pad penang is delicious and everything else is fantastic.,food#quality,positive
439,1310217:2,The price is reasonable although the service is poor.,restaurant#prices,positive
440,1310217:2,The price is reasonable although the service is poor.,service#general,negative
441,1318537:0,fresh restaurant was amazing........ food was delicious and of course fresh.,restaurant#general,positive
442,1318537:0,fresh restaurant was amazing........ food was delicious and of course fresh.,food#quality,positive
